read	barcode	distance
read9031	barcode9031	6
read9032	barcode9032	5
read9033	barcode9033	5
read9034	barcode9034	6
read9035	barcode9035	5
read9036	barcode9036	6
read9037	barcode9037	7
read9038	barcode9038	4
read9039	barcode9039	4
read9040	barcode9040	7
read9041	barcode9041	4
read9042	barcode9042	7
read9043	barcode9043	6
read9044	barcode9044	6
read9045	barcode9045	6
read9046	barcode9046	9
read9047	barcode9047	5
read9048	barcode9048	8
read9049	barcode9049	9
read9050	barcode9050	4
read9051	barcode9051	4
read9052	barcode9052	10
read9053	barcode9053	5
read9054	barcode9054	9
read9055	barcode9055	7
read9056	barcode9056	8
read9057	barcode9057	4
read9058	barcode9058	6
read9059	barcode9059	3
read9060	barcode9060	3
read9061	barcode9061	8
read9062	barcode9062	9
read9063	barcode9063	4
read9064	barcode9064	6
read9065	barcode9065	4
read9066	barcode9066	7
read9067	barcode9067	9
read9068	barcode9068	5
read9069	barcode9069	9
read9070	barcode9070	7
read9071	barcode9071	7
read9072	barcode9072	5
read9073	barcode9073	5
read9074	barcode9074	7
read9075	barcode9075	4
read9076	barcode9076	2
read9077	barcode9077	12
read9078	barcode9078	3
read9079	barcode9079	4
read9080	barcode9080	3
read9081	barcode9081	5
read9082	barcode9082	6
read9083	barcode9083	4
read9084	barcode9084	9
read9085	barcode9085	6
read9086	barcode9086	5
read9087	barcode9087	4
read9088	barcode9088	2
read9089	barcode9089	2
read9090	barcode9090	8
read9091	barcode9091	5
read9092	barcode9092	8
read9093	barcode9093	8
read9094	barcode9094	5
read9095	barcode9095	7
read9096	barcode9096	7
read9097	barcode9097	6
read9098	barcode9098	5
read9099	barcode9099	4
read9100	barcode9100	4
read9101	barcode9101	10
read9102	barcode9102	4
read9103	barcode9103	6
read9104	barcode9104	7
read9105	barcode9105	5
read9106	barcode9106	9
read9107	barcode9107	10
read9108	barcode9108	7
read9109	barcode9109	5
read9110	barcode9110	6
read9111	barcode9111	6
read9112	barcode9112	8
read9113	barcode9113	7
read9114	barcode9114	6
read9115	barcode9115	4
read9116	barcode9116	7
read9117	barcode9117	10
read9118	barcode9118	6
read9119	barcode9119	6
read9120	barcode9120	6
read9121	barcode9121	4
read9122	barcode9122	5
read9123	barcode9123	6
read9124	barcode9124	4
read9125	barcode9125	7
read9126	barcode9126	4
read9127	barcode9127	4
read9128	barcode9128	10
read9129	barcode9129	7
read9130	barcode9130	5
read9131	barcode9131	10
read9132	barcode9132	4
read9133	barcode9133	8
read9134	barcode9134	10
read9135	barcode9135	6
read9136	barcode9136	1
read9137	barcode9137	6
read9138	barcode9138	2
read9139	barcode9139	3
read9140	barcode9140	11
read9141	barcode9141	12
read9142	barcode9142	8
read9143	barcode9143	4
read9144	barcode9144	6
read9145	barcode9145	10
read9146	barcode9146	3
read9147	barcode9147	6
read9148	barcode9148	10
read9149	barcode9149	4
read9150	barcode9150	6
read9151	barcode9151	9
read9152	barcode9152	6
read9153	barcode9153	5
read9154	barcode9154	6
read9155	barcode9155	9
read9156	barcode9156	8
read9157	barcode9157	3
read9158	barcode9158	9
read9159	barcode9159	8
read9160	barcode9160	8
read9161	barcode9161	5
read9162	barcode9162	6
read9163	barcode9163	6
read9164	barcode9164	8
read9165	barcode9165	2
read9166	barcode9166	2
read9167	barcode9167	6
read9168	barcode9168	6
read9169	barcode9169	6
read9170	barcode9170	5
read9171	barcode9171	9
read9172	barcode9172	11
read9173	barcode9173	6
read9174	barcode9174	6
read9175	barcode9175	11
read9176	barcode9176	3
read9177	barcode9177	11
read9178	barcode9178	7
read9179	barcode9179	5
read9180	barcode9180	8
read9181	barcode9181	4
read9182	barcode9182	5
read9183	barcode9183	8
read9184	barcode9184	7
read9185	barcode9185	8
read9186	barcode9186	3
read9187	barcode9187	5
read9188	barcode9188	6
read9189	barcode9189	9
read9190	barcode9190	10
read9191	barcode9191	9
read9192	barcode9192	9
read9193	barcode9193	6
read9194	barcode9194	6
read9195	barcode9195	6
read9196	barcode9196	6
read9197	barcode9197	4
read9198	barcode9198	5
read9199	barcode9199	7
read9200	barcode9200	5
read9201	barcode9201	8
read9202	barcode9202	4
read9203	barcode9203	4
read9204	barcode9204	8
read9205	barcode9205	6
read9206	barcode9206	7
read9207	barcode9207	7
read9208	barcode9208	2
read9209	barcode9209	9
read9210	barcode9210	5
read9211	barcode9211	7
read9212	barcode9212	4
read9213	barcode9213	10
read9214	barcode9214	8
read9215	barcode9215	5
read9216	barcode9216	12
read9217	barcode9217	9
read9218	barcode9218	5
read9219	barcode9219	6
read9220	barcode9220	9
read9221	barcode9221	4
read9222	barcode9222	8
read9223	barcode9223	4
read9224	barcode9224	7
read9225	barcode9225	3
read9226	barcode9226	4
read9227	barcode9227	6
read9228	barcode9228	6
read9229	barcode9229	6
read9230	barcode9230	6
read9231	barcode9231	9
read9232	barcode9232	4
read9233	barcode9233	5
read9234	barcode9234	5
read9235	barcode9235	8
read9236	barcode9236	11
read9237	barcode9237	1
read9238	barcode9238	3
read9239	barcode9239	4
read9240	barcode9240	5
read9241	barcode9241	8
read9242	barcode9242	6
read9243	barcode9243	10
read9244	barcode9244	1
read9245	barcode9245	7
read9246	barcode9246	5
read9247	barcode9247	6
read9248	barcode9248	6
read9249	barcode9249	3
read9250	barcode9250	5
read9251	barcode9251	7
read9252	barcode9252	5
read9253	barcode9253	11
read9254	barcode9254	6
read9255	barcode9255	8
read9256	barcode9256	7
read9257	barcode9257	3
read9258	barcode9258	8
read9259	barcode9259	6
read9260	barcode9260	9
read9261	barcode9261	6
read9262	barcode9262	6
read9263	barcode9263	3
read9264	barcode9264	8
read9265	barcode9265	9
read9266	barcode9266	7
read9267	barcode9267	9
read9268	barcode9268	2
read9269	barcode9269	9
read9270	barcode9270	3
read9271	barcode9271	6
read9272	barcode9272	12
read9273	barcode9273	8
read9274	barcode9274	6
read9275	barcode9275	4
read9276	barcode9276	7
read9277	barcode9277	5
read9278	barcode9278	5
read9279	barcode9279	9
read9280	barcode9280	6
read9281	barcode9281	11
read9282	barcode9282	3
read9283	barcode9283	6
read9284	barcode9284	5
read9285	barcode9285	6
read9286	barcode9286	1
read9287	barcode9287	10
read9288	barcode9288	6
read9289	barcode9289	7
read9290	barcode9290	5
read9291	barcode9291	11
read9292	barcode9292	2
read9293	barcode9293	7
read9294	barcode9294	3
read9295	barcode9295	2
read9296	barcode9296	5
read9297	barcode9297	5
read9298	barcode9298	5
read9299	barcode9299	5
read9300	barcode9300	8
read9301	barcode9301	3
read9302	barcode9302	6
read9303	barcode9303	7
read9304	barcode9304	5
read9305	barcode9305	5
read9306	barcode9306	8
read9307	barcode9307	5
read9308	barcode9308	10
read9309	barcode9309	8
read9310	barcode9310	8
read9311	barcode9311	11
read9312	barcode9312	4
read9313	barcode9313	9
read9314	barcode9314	12
read9315	barcode9315	7
read9316	barcode9316	10
read9317	barcode9317	10
read9318	barcode9318	5
read9319	barcode9319	5
read9320	barcode9320	12
read9321	barcode9321	3
read9322	barcode9322	5
read9323	barcode9323	6
read9324	barcode9324	3
read9325	barcode9325	5
read9326	barcode9326	11
read9327	barcode9327	9
read9328	barcode9328	11
read9329	barcode9329	5
read9330	barcode9330	7
read9331	barcode9331	5
read9332	barcode9332	9
read9333	barcode9333	8
read9334	barcode9334	9
read9335	barcode9335	6
read9336	barcode9336	5
read9337	barcode9337	9
read9338	barcode9338	7
read9339	barcode9339	3
read9340	barcode9340	8
read9341	barcode9341	6
read9342	barcode9342	5
read9343	barcode9343	6
read9344	barcode9344	6
read9345	barcode9345	6
read9346	barcode9346	6
read9347	barcode9347	5
read9348	barcode9348	3
read9349	barcode9349	10
read9350	barcode9350	7
read9351	barcode9351	7
read9352	barcode9352	6
read9353	barcode9353	4
read9354	barcode9354	5
read9355	barcode9355	9
read9356	barcode9356	8
read9357	barcode9357	7
read9358	barcode9358	7
read9359	barcode9359	6
read9360	barcode9360	11
read9361	barcode9361	7
read9362	barcode9362	4
read9363	barcode9363	6
read9364	barcode9364	7
read9365	barcode9365	5
read9366	barcode9366	8
read9367	barcode9367	9
read9368	barcode9368	7
read9369	barcode9369	6
read9370	barcode9370	7
read9371	barcode9371	5
read9372	barcode9372	8
read9373	barcode9373	4
read9374	barcode9374	6
read9375	barcode9375	8
read9376	barcode9376	9
read9377	barcode9377	4
read9378	barcode9378	3
read9379	barcode9379	2
read9380	barcode9380	6
read9381	barcode9381	6
read9382	barcode9382	10
read9383	barcode9383	5
read9384	barcode9384	4
read9385	barcode9385	6
read9386	barcode9386	8
read9387	barcode9387	6
read9388	barcode9388	9
read9389	barcode9389	3
read9390	barcode9390	6
read9391	barcode9391	4
read9392	barcode9392	3
read9393	barcode9393	5
read9394	barcode9394	9
read9395	barcode9395	3
read9396	barcode9396	10
read9397	barcode9397	5
read9398	barcode9398	8
read9399	barcode9399	10
read9400	barcode9400	6
read9401	barcode9401	2
read9402	barcode9402	7
read9403	barcode9403	7
read9404	barcode9404	6
read9405	barcode9405	6
read9406	barcode9406	9
read9407	barcode9407	9
read9408	barcode9408	4
read9409	barcode9409	9
read9410	barcode9410	4
read9411	barcode9411	10
read9412	barcode9412	5
read9413	barcode9413	7
read9414	barcode9414	7
read9415	barcode9415	5
read9416	barcode9416	4
read9417	barcode9417	6
read9418	barcode9418	7
read9419	barcode9419	5
read9420	barcode9420	7
read9421	barcode9421	7
read9422	barcode9422	5
read9423	barcode9423	6
read9424	barcode9424	5
read9425	barcode9425	7
read9426	barcode9426	4
read9427	barcode9427	4
read9428	barcode9428	5
read9429	barcode9429	9
read9430	barcode9430	6
read9431	barcode9431	4
read9432	barcode9432	8
read9433	barcode9433	9
read9434	barcode9434	9
read9435	barcode9435	5
read9436	barcode9436	9
read9437	barcode9437	7
read9438	barcode9438	12
read9439	barcode9439	6
read9440	barcode9440	3
read9441	barcode9441	6
read9442	barcode9442	11
read9443	barcode9443	11
read9444	barcode9444	7
read9445	barcode9445	5
read9446	barcode9446	3
read9447	barcode9447	8
read9448	barcode9448	3
read9449	barcode9449	3
read9450	barcode9450	3
read9451	barcode9451	7
read9452	barcode9452	6
read9453	barcode9453	9
read9454	barcode9454	7
read9455	barcode9455	7
read9456	barcode9456	6
read9457	barcode9457	5
read9458	barcode9458	8
read9459	barcode9459	5
read9460	barcode9460	8
read9461	barcode9461	5
read9462	barcode9462	5
read9463	barcode9463	1
read9464	barcode9464	5
read9465	barcode9465	6
read9466	barcode9466	4
read9467	barcode9467	9
read9468	barcode9468	7
read9469	barcode9469	3
read9470	barcode9470	5
read9471	barcode9471	8
read9472	barcode9472	7
read9473	barcode9473	7
read9474	barcode9474	6
read9475	barcode9475	9
read9476	barcode9476	5
read9477	barcode9477	4
read9478	barcode9478	6
read9479	barcode9479	5
read9480	barcode9480	6
read9481	barcode9481	7
read9482	barcode9482	6
read9483	barcode9483	5
read9484	barcode9484	5
read9485	barcode9485	6
read9486	barcode9486	7
read9487	barcode9487	9
read9488	barcode9488	11
read9489	barcode9489	10
read9490	barcode9490	7
read9491	barcode9491	10
read9492	barcode9492	10
read9493	barcode9493	7
read9494	barcode9494	6
read9495	barcode9495	3
read9496	barcode9496	4
read9497	barcode9497	6
read9498	barcode9498	2
read9499	barcode9499	6
read9500	barcode9500	10
read9501	barcode9501	4
read9502	barcode9502	2
read9503	barcode9503	6
read9504	barcode9504	6
read9505	barcode9505	12
read9506	barcode9506	11
read9507	barcode9507	7
read9508	barcode9508	6
read9509	barcode9509	7
read9510	barcode9510	7
read9511	barcode9511	6
read9512	barcode9512	8
read9513	barcode9513	5
read9514	barcode9514	7
read9515	barcode9515	7
read9516	barcode9516	7
read9517	barcode9517	7
read9518	barcode9518	8
read9519	barcode9519	6
read9520	barcode9520	5
read9521	barcode9521	10
read9522	barcode9522	5
read9523	barcode9523	6
read9524	barcode9524	7
read9525	barcode9525	12
read9526	barcode9526	3
read9527	barcode9527	9
read9528	barcode9528	7
read9529	barcode9529	6
read9530	barcode9530	8
read9531	barcode9531	4
read9532	barcode9532	8
read9533	barcode9533	5
read9534	barcode9534	12
read9535	barcode9535	7
read9536	barcode9536	6
read9537	barcode9537	6
read9538	barcode9538	7
read9539	barcode9539	3
read9540	barcode9540	4
read9541	barcode9541	5
read9542	barcode9542	12
read9543	barcode9543	6
read9544	barcode9544	8
read9545	barcode9545	5
read9546	barcode9546	5
read9547	barcode9547	5
read9548	barcode9548	9
read9549	barcode9549	7
read9550	barcode9550	6
read9551	barcode9551	12
read9552	barcode9552	6
read9553	barcode9553	7
read9554	barcode9554	8
read9555	barcode9555	8
read9556	barcode9556	4
read9557	barcode9557	8
read9558	barcode9558	5
read9559	barcode9559	6
read9560	barcode9560	5
read9561	barcode9561	7
read9562	barcode9562	9
read9563	barcode9563	11
read9564	barcode9564	7
read9565	barcode9565	9
read9566	barcode9566	4
read9567	barcode9567	6
read9568	barcode9568	6
read9569	barcode9569	11
read9570	barcode9570	8
read9571	barcode9571	5
read9572	barcode9572	5
read9573	barcode9573	8
read9574	barcode9574	7
read9575	barcode9575	7
read9576	barcode9576	6
read9577	barcode9577	7
read9578	barcode9578	8
read9579	barcode9579	5
read9580	barcode9580	5
read9581	barcode9581	5
read9582	barcode9582	6
read9583	barcode9583	8
read9584	barcode9584	6
read9585	barcode9585	9
read9586	barcode9586	8
read9587	barcode9587	9
read9588	barcode9588	10
read9589	barcode9589	10
read9590	barcode9590	5
read9591	barcode9591	7
read9592	barcode9592	7
read9593	barcode9593	6
read9594	barcode9594	7
read9595	barcode9595	4
read9596	barcode9596	5
read9597	barcode9597	4
read9598	barcode9598	8
read9599	barcode9599	7
read9600	barcode9600	6
read9601	barcode9601	9
read9602	barcode9602	11
read9603	barcode9603	3
read9604	barcode9604	4
read9605	barcode9605	10
read9606	barcode9606	6
read9607	barcode9607	5
read9608	barcode9608	6
read9609	barcode9609	5
read9610	barcode9610	6
read9611	barcode9611	9
read9612	barcode9612	6
read9613	barcode9613	4
read9614	barcode9614	8
read9615	barcode9615	8
read9616	barcode9616	7
read9617	barcode9617	10
read9618	barcode9618	8
read9619	barcode9619	6
read9620	barcode9620	7
read9621	barcode9621	6
read9622	barcode9622	4
read9623	barcode9623	7
read9624	barcode9624	2
read9625	barcode9625	6
read9626	barcode9626	11
read9627	barcode9627	6
read9628	barcode9628	9
read9629	barcode9629	8
read9630	barcode9630	2
read9631	barcode9631	7
read9632	barcode9632	4
read9633	barcode9633	9
read9634	barcode9634	7
read9635	barcode9635	8
read9636	barcode9636	6
read9637	barcode9637	9
read9638	barcode9638	6
read9639	barcode9639	11
read9640	barcode9640	3
read9641	barcode9641	6
read9642	barcode9642	7
read9643	barcode9643	4
read9644	barcode9644	6
read9645	barcode9645	10
read9646	barcode9646	8
read9647	barcode9647	8
read9648	barcode9648	9
read9649	barcode9649	5
read9650	barcode9650	9
read9651	barcode9651	8
read9652	barcode9652	5
read9653	barcode9653	9
read9654	barcode9654	8
read9655	barcode9655	4
read9656	barcode9656	9
read9657	barcode9657	7
read9658	barcode9658	8
read9659	barcode9659	6
read9660	barcode9660	11
read9661	barcode9661	7
read9662	barcode9662	7
read9663	barcode9663	10
read9664	barcode9664	5
read9665	barcode9665	4
read9666	barcode9666	7
read9667	barcode9667	7
read9668	barcode9668	9
read9669	barcode9669	14
read9670	barcode9670	7
read9671	barcode9671	9
read9672	barcode9672	8
read9673	barcode9673	7
read9674	barcode9674	5
read9675	barcode9675	5
read9676	barcode9676	11
read9677	barcode9677	6
read9678	barcode9678	8
read9679	barcode9679	9
read9680	barcode9680	7
read9681	barcode9681	11
read9682	barcode9682	8
read9683	barcode9683	5
read9684	barcode9684	8
read9685	barcode9685	5
read9686	barcode9686	5
read9687	barcode9687	2
read9688	barcode9688	9
read9689	barcode9689	10
read9690	barcode9690	5
read9691	barcode9691	7
read9692	barcode9692	6
read9693	barcode9693	4
read9694	barcode9694	10
read9695	barcode9695	8
read9696	barcode9696	11
read9697	barcode9697	8
read9698	barcode9698	8
read9699	barcode9699	4
read9700	barcode9700	6
read9701	barcode9701	3
read9702	barcode9702	9
read9703	barcode9703	9
read9704	barcode9704	5
read9705	barcode9705	9
read9706	barcode9706	5
read9707	barcode9707	4
read9708	barcode9708	10
read9709	barcode9709	11
read9710	barcode9710	7
read9711	barcode9711	10
read9712	barcode9712	7
read9713	barcode9713	9
read9714	barcode9714	5
read9715	barcode9715	3
read9716	barcode9716	8
read9717	barcode9717	9
read9718	barcode9718	5
read9719	barcode9719	6
read9720	barcode9720	4
read9721	barcode9721	6
read9722	barcode9722	9
read9723	barcode9723	8
read9724	barcode9724	2
read9725	barcode9725	8
read9726	barcode9726	7
read9727	barcode9727	4
read9728	barcode9728	10
read9729	barcode9729	3
read9730	barcode9730	6
read9731	barcode9731	5
read9732	barcode9732	3
read9733	barcode9733	7
read9734	barcode9734	8
read9735	barcode9735	4
read9736	barcode9736	5
read9737	barcode9737	5
read9738	barcode9738	5
read9739	barcode9739	7
read9740	barcode9740	7
read9741	barcode9741	7
read9742	barcode9742	4
read9743	barcode9743	7
read9744	barcode9744	7
read9745	barcode9745	3
read9746	barcode9746	9
read9747	barcode9747	8
read9748	barcode9748	7
read9749	barcode9749	5
read9750	barcode9750	8
read9751	barcode9751	6
read9752	barcode9752	7
read9753	barcode9753	7
read9754	barcode9754	11
read9755	barcode9755	9
read9756	barcode9756	5
read9757	barcode9757	6
read9758	barcode9758	11
read9759	barcode9759	6
read9760	barcode9760	9
read9761	barcode9761	9
read9762	barcode9762	7
read9763	barcode9763	3
read9764	barcode9764	3
read9765	barcode9765	8
read9766	barcode9766	7
read9767	barcode9767	4
read9768	barcode9768	3
read9769	barcode9769	3
read9770	barcode9770	6
read9771	barcode9771	14
read9772	barcode9772	2
read9773	barcode9773	6
read9774	barcode9774	7
read9775	barcode9775	10
read9776	barcode9776	8
read9777	barcode9777	8
read9778	barcode9778	4
read9779	barcode9779	7
read9780	barcode9780	8
read9781	barcode9781	8
read9782	barcode9782	9
read9783	barcode9783	5
read9784	barcode9784	0
read9785	barcode9785	9
read9786	barcode9786	8
read9787	barcode9787	4
read9788	barcode9788	12
read9789	barcode9789	7
read9790	barcode9790	6
read9791	barcode9791	10
read9792	barcode9792	4
read9793	barcode9793	7
read9794	barcode9794	6
read9795	barcode9795	5
read9796	barcode9796	2
read9797	barcode9797	8
read9798	barcode9798	4
read9799	barcode9799	4
read9800	barcode9800	5
read9801	barcode9801	5
read9802	barcode9802	4
read9803	barcode9803	6
read9804	barcode9804	4
read9805	barcode9805	8
read9806	barcode9806	8
read9807	barcode9807	7
read9808	barcode9808	3
read9809	barcode9809	7
read9810	barcode9810	4
read9811	barcode9811	7
read9812	barcode9812	6
read9813	barcode9813	3
read9814	barcode9814	5
