read	barcode	distance
read79800	barcode79800	9
read79801	barcode79801	7
read79802	barcode79802	3
read79803	barcode79803	11
read79804	barcode79804	4
read79805	barcode79805	5
read79806	barcode79806	5
read79807	barcode79807	8
read79808	barcode79808	2
read79809	barcode79809	4
read79810	barcode79810	8
read79811	barcode79811	5
read79812	barcode79812	6
read79813	barcode79813	2
read79814	barcode79814	4
read79815	barcode79815	3
read79816	barcode79816	5
read79817	barcode79817	5
read79818	barcode79818	7
read79819	barcode79819	2
read79820	barcode79820	3
read79821	barcode79821	6
read79822	barcode79822	5
read79823	barcode79823	6
read79824	barcode79824	5
read79825	barcode79825	5
read79826	barcode79826	9
read79827	barcode79827	6
read79828	barcode79828	11
read79829	barcode79829	7
read79830	barcode79830	3
read79831	barcode79831	7
read79832	barcode79832	4
read79833	barcode79833	9
read79834	barcode79834	5
read79835	barcode79835	7
read79836	barcode79836	5
read79837	barcode79837	7
read79838	barcode79838	8
read79839	barcode79839	9
read79840	barcode79840	9
read79841	barcode79841	6
read79842	barcode79842	9
read79843	barcode79843	8
read79844	barcode79844	6
read79845	barcode79845	4
read79846	barcode79846	7
read79847	barcode79847	6
read79848	barcode79848	7
read79849	barcode79849	5
read79850	barcode79850	4
read79851	barcode79851	8
read79852	barcode79852	7
read79853	barcode79853	8
read79854	barcode79854	10
read79855	barcode79855	6
read79856	barcode79856	7
read79857	barcode79857	10
read79858	barcode79858	9
read79859	barcode79859	5
read79860	barcode79860	4
read79861	barcode79861	6
read79862	barcode79862	7
read79863	barcode79863	8
read79864	barcode79864	4
read79865	barcode79865	9
read79866	barcode79866	7
read79867	barcode79867	9
read79868	barcode79868	7
read79869	barcode79869	8
read79870	barcode79870	10
read79871	barcode79871	7
read79872	barcode79872	4
read79873	barcode79873	7
read79874	barcode79874	4
read79875	barcode79875	4
read79876	barcode79876	9
read79877	barcode79877	6
read79878	barcode79878	8
read79879	barcode79879	5
read79880	barcode79880	7
read79881	barcode79881	6
read79882	barcode79882	5
read79883	barcode79883	8
read79884	barcode79884	8
read79885	barcode79885	6
read79886	barcode79886	5
read79887	barcode79887	3
read79888	barcode79888	6
read79889	barcode79889	9
read79890	barcode79890	4
read79891	barcode79891	2
read79892	barcode79892	7
read79893	barcode79893	4
read79894	barcode79894	3
read79895	barcode79895	3
read79896	barcode79896	5
read79897	barcode79897	6
read79898	barcode79898	8
read79899	barcode79899	8
read79900	barcode79900	3
read79901	barcode79901	10
read79902	barcode79902	8
read79903	barcode79903	11
read79904	barcode79904	6
read79905	barcode79905	8
read79906	barcode79906	11
read79907	barcode79907	6
read79908	barcode79908	5
read79909	barcode79909	9
read79910	barcode79910	8
read79911	barcode79911	11
read79912	barcode79912	6
read79913	barcode79913	7
read79914	barcode79914	7
read79915	barcode79915	5
read79916	barcode79916	6
read79917	barcode79917	9
read79918	barcode79918	11
read79919	barcode79919	8
read79920	barcode79920	5
read79921	barcode79921	3
read79922	barcode79922	7
read79923	barcode79923	4
read79924	barcode79924	5
read79925	barcode79925	4
read79926	barcode79926	6
read79927	barcode79927	10
read79928	barcode79928	5
read79929	barcode79929	8
read79930	barcode79930	8
read79931	barcode79931	5
read79932	barcode79932	9
read79933	barcode79933	6
read79934	barcode79934	6
read79935	barcode79935	9
read79936	barcode79936	2
read79937	barcode79937	7
read79938	barcode79938	6
read79939	barcode79939	9
read79940	barcode79940	8
read79941	barcode79941	8
read79942	barcode79942	7
read79943	barcode79943	9
read79944	barcode79944	11
read79945	barcode79945	8
read79946	barcode79946	6
read79947	barcode79947	4
read79948	barcode79948	5
read79949	barcode79949	6
read79950	barcode79950	6
read79951	barcode79951	9
read79952	barcode79952	4
read79953	barcode79953	9
read79954	barcode79954	10
read79955	barcode79955	5
read79956	barcode79956	11
read79957	barcode79957	8
read79958	barcode79958	5
read79959	barcode79959	4
read79960	barcode79960	4
read79961	barcode79961	6
read79962	barcode79962	4
read79963	barcode79963	10
read79964	barcode79964	6
read79965	barcode79965	6
read79966	barcode79966	10
read79967	barcode79967	4
read79968	barcode79968	9
read79969	barcode79969	9
read79970	barcode79970	5
read79971	barcode79971	3
read79972	barcode79972	5
read79973	barcode79973	9
read79974	barcode79974	4
read79975	barcode79975	6
read79976	barcode79976	9
read79977	barcode79977	8
read79978	barcode79978	2
read79979	barcode79979	6
read79980	barcode79980	5
read79981	barcode79981	2
read79982	barcode79982	7
read79983	barcode79983	7
read79984	barcode79984	10
read79985	barcode79985	5
read79986	barcode79986	9
read79987	barcode79987	4
read79988	barcode79988	5
read79989	barcode79989	9
read79990	barcode79990	10
read79991	barcode79991	7
read79992	barcode79992	8
read79993	barcode79993	10
read79994	barcode79994	8
read79995	barcode79995	5
read79996	barcode79996	4
read79997	barcode79997	3
read79998	barcode79998	4
read79999	barcode79999	8
read80000	barcode80000	6
read80001	barcode80001	5
read80002	barcode80002	6
read80003	barcode80003	5
read80004	barcode80004	6
read80005	barcode80005	4
read80006	barcode80006	10
read80007	barcode80007	7
read80008	barcode80008	7
read80009	barcode80009	4
read80010	barcode80010	11
read80011	barcode80011	5
read80012	barcode80012	7
read80013	barcode80013	4
read80014	barcode80014	8
read80015	barcode80015	9
read80016	barcode80016	9
read80017	barcode80017	5
read80018	barcode80018	7
read80019	barcode80019	8
read80020	barcode80020	6
read80021	barcode80021	7
read80022	barcode80022	4
read80023	barcode80023	6
read80024	barcode80024	4
read80025	barcode80025	9
read80026	barcode80026	5
read80027	barcode80027	6
read80028	barcode80028	4
read80029	barcode80029	7
read80030	barcode80030	7
read80031	barcode80031	5
read80032	barcode80032	6
read80033	barcode80033	8
read80034	barcode80034	4
read80035	barcode80035	6
read80036	barcode80036	6
read80037	barcode80037	10
read80038	barcode80038	8
read80039	barcode80039	6
read80040	barcode80040	8
read80041	barcode80041	11
read80042	barcode80042	8
read80043	barcode80043	6
read80044	barcode80044	5
read80045	barcode80045	7
read80046	barcode80046	6
read80047	barcode80047	4
read80048	barcode80048	5
read80049	barcode80049	7
read80050	barcode80050	8
read80051	barcode80051	4
read80052	barcode80052	5
read80053	barcode80053	8
read80054	barcode80054	9
read80055	barcode80055	8
read80056	barcode80056	8
read80057	barcode80057	6
read80058	barcode80058	5
read80059	barcode80059	8
read80060	barcode80060	9
read80061	barcode80061	9
read80062	barcode80062	8
read80063	barcode80063	6
read80064	barcode80064	6
read80065	barcode80065	7
read80066	barcode80066	7
read80067	barcode80067	5
read80068	barcode80068	6
read80069	barcode80069	4
read80070	barcode80070	3
read80071	barcode80071	5
read80072	barcode80072	10
read80073	barcode80073	2
read80074	barcode80074	3
read80075	barcode80075	4
read80076	barcode80076	10
read80077	barcode80077	7
read80078	barcode80078	9
read80079	barcode80079	6
read80080	barcode80080	6
read80081	barcode80081	5
read80082	barcode80082	3
read80083	barcode80083	11
read80084	barcode80084	7
read80085	barcode80085	6
read80086	barcode80086	5
read80087	barcode80087	4
read80088	barcode80088	7
read80089	barcode80089	5
read80090	barcode80090	6
read80091	barcode80091	9
read80092	barcode80092	7
read80093	barcode80093	7
read80094	barcode80094	10
read80095	barcode80095	5
read80096	barcode80096	5
read80097	barcode80097	5
read80098	barcode80098	5
read80099	barcode80099	4
read80100	barcode80100	6
read80101	barcode80101	8
read80102	barcode80102	6
read80103	barcode80103	3
read80104	barcode80104	10
read80105	barcode80105	2
read80106	barcode80106	5
read80107	barcode80107	4
read80108	barcode80108	6
read80109	barcode80109	6
read80110	barcode80110	9
read80111	barcode80111	4
read80112	barcode80112	12
read80113	barcode80113	12
read80114	barcode80114	4
read80115	barcode80115	5
read80116	barcode80116	6
read80117	barcode80117	10
read80118	barcode80118	6
read80119	barcode80119	4
read80120	barcode80120	6
read80121	barcode80121	6
read80122	barcode80122	3
read80123	barcode80123	7
read80124	barcode80124	8
read80125	barcode80125	7
read80126	barcode80126	6
read80127	barcode80127	6
read80128	barcode80128	7
read80129	barcode80129	8
read80130	barcode80130	5
read80131	barcode80131	4
read80132	barcode80132	7
read80133	barcode80133	8
read80134	barcode80134	4
read80135	barcode80135	7
read80136	barcode80136	7
read80137	barcode80137	6
read80138	barcode80138	9
read80139	barcode80139	7
read80140	barcode80140	5
read80141	barcode80141	7
read80142	barcode80142	6
read80143	barcode80143	6
read80144	barcode80144	5
read80145	barcode80145	9
read80146	barcode80146	4
read80147	barcode80147	6
read80148	barcode80148	7
read80149	barcode80149	6
read80150	barcode80150	7
read80151	barcode80151	5
read80152	barcode80152	6
read80153	barcode80153	4
read80154	barcode80154	9
read80155	barcode80155	4
read80156	barcode80156	6
read80157	barcode80157	9
read80158	barcode80158	5
read80159	barcode80159	7
read80160	barcode80160	5
read80161	barcode80161	6
read80162	barcode80162	6
read80163	barcode80163	9
read80164	barcode80164	7
read80165	barcode80165	5
read80166	barcode80166	6
read80167	barcode80167	6
read80168	barcode80168	4
read80169	barcode80169	4
read80170	barcode80170	8
read80171	barcode80171	4
read80172	barcode80172	10
read80173	barcode80173	8
read80174	barcode80174	6
read80175	barcode80175	8
read80176	barcode80176	4
read80177	barcode80177	12
read80178	barcode80178	2
read80179	barcode80179	4
read80180	barcode80180	3
read80181	barcode80181	4
read80182	barcode80182	7
read80183	barcode80183	6
read80184	barcode80184	8
read80185	barcode80185	4
read80186	barcode80186	6
read80187	barcode80187	4
read80188	barcode80188	5
read80189	barcode80189	10
read80190	barcode80190	5
read80191	barcode80191	2
read80192	barcode80192	14
read80193	barcode80193	8
read80194	barcode80194	5
read80195	barcode80195	9
read80196	barcode80196	7
read80197	barcode80197	8
read80198	barcode80198	6
read80199	barcode80199	3
read80200	barcode80200	8
read80201	barcode80201	4
read80202	barcode80202	7
read80203	barcode80203	10
read80204	barcode80204	9
read80205	barcode80205	4
read80206	barcode80206	9
read80207	barcode80207	3
read80208	barcode80208	8
read80209	barcode80209	6
read80210	barcode80210	5
read80211	barcode80211	8
read80212	barcode80212	9
read80213	barcode80213	3
read80214	barcode80214	8
read80215	barcode80215	5
read80216	barcode80216	7
read80217	barcode80217	7
read80218	barcode80218	10
read80219	barcode80219	5
read80220	barcode80220	9
read80221	barcode80221	7
read80222	barcode80222	5
read80223	barcode80223	10
read80224	barcode80224	5
read80225	barcode80225	4
read80226	barcode80226	10
read80227	barcode80227	7
read80228	barcode80228	9
read80229	barcode80229	8
read80230	barcode80230	11
read80231	barcode80231	8
read80232	barcode80232	3
read80233	barcode80233	3
read80234	barcode80234	9
read80235	barcode80235	10
read80236	barcode80236	9
read80237	barcode80237	6
read80238	barcode80238	13
read80239	barcode80239	8
read80240	barcode80240	9
read80241	barcode80241	7
read80242	barcode80242	9
read80243	barcode80243	3
read80244	barcode80244	11
read80245	barcode80245	5
read80246	barcode80246	9
read80247	barcode80247	7
read80248	barcode80248	10
read80249	barcode80249	7
read80250	barcode80250	10
read80251	barcode80251	5
read80252	barcode80252	6
read80253	barcode80253	9
read80254	barcode80254	7
read80255	barcode80255	9
read80256	barcode80256	5
read80257	barcode80257	9
read80258	barcode80258	6
read80259	barcode80259	7
read80260	barcode80260	7
read80261	barcode80261	10
read80262	barcode80262	6
read80263	barcode80263	3
read80264	barcode80264	4
read80265	barcode80265	7
read80266	barcode80266	8
read80267	barcode80267	11
read80268	barcode80268	5
read80269	barcode80269	5
read80270	barcode80270	10
read80271	barcode80271	5
read80272	barcode80272	5
read80273	barcode80273	8
read80274	barcode80274	10
read80275	barcode80275	5
read80276	barcode80276	11
read80277	barcode80277	8
read80278	barcode80278	5
read80279	barcode80279	8
read80280	barcode80280	5
read80281	barcode80281	8
read80282	barcode80282	5
read80283	barcode80283	5
read80284	barcode80284	3
read80285	barcode80285	6
read80286	barcode80286	4
read80287	barcode80287	4
read80288	barcode80288	6
read80289	barcode80289	7
read80290	barcode80290	8
read80291	barcode80291	12
read80292	barcode80292	7
read80293	barcode80293	8
read80294	barcode80294	2
read80295	barcode80295	7
read80296	barcode80296	7
read80297	barcode80297	7
read80298	barcode80298	7
read80299	barcode80299	10
read80300	barcode80300	5
read80301	barcode80301	5
read80302	barcode80302	9
read80303	barcode80303	7
read80304	barcode80304	5
read80305	barcode80305	11
read80306	barcode80306	6
read80307	barcode80307	9
read80308	barcode80308	7
read80309	barcode80309	13
read80310	barcode80310	5
read80311	barcode80311	7
read80312	barcode80312	8
read80313	barcode80313	1
read80314	barcode80314	10
read80315	barcode80315	6
read80316	barcode80316	9
read80317	barcode80317	5
read80318	barcode80318	4
read80319	barcode80319	4
read80320	barcode80320	4
read80321	barcode80321	6
read80322	barcode80322	9
read80323	barcode80323	5
read80324	barcode80324	4
read80325	barcode80325	9
read80326	barcode80326	8
read80327	barcode80327	6
read80328	barcode80328	9
read80329	barcode80329	7
read80330	barcode80330	3
read80331	barcode80331	7
read80332	barcode80332	9
read80333	barcode80333	10
read80334	barcode80334	8
read80335	barcode80335	6
read80336	barcode80336	5
read80337	barcode80337	6
read80338	barcode80338	7
read80339	barcode80339	6
read80340	barcode80340	8
read80341	barcode80341	7
read80342	barcode80342	3
read80343	barcode80343	5
read80344	barcode80344	4
read80345	barcode80345	9
read80346	barcode80346	12
read80347	barcode80347	9
read80348	barcode80348	6
read80349	barcode80349	2
read80350	barcode80350	6
read80351	barcode80351	5
read80352	barcode80352	5
read80353	barcode80353	12
read80354	barcode80354	7
read80355	barcode80355	8
read80356	barcode80356	7
read80357	barcode80357	7
read80358	barcode80358	6
read80359	barcode80359	4
read80360	barcode80360	6
read80361	barcode80361	4
read80362	barcode80362	7
read80363	barcode80363	6
read80364	barcode80364	2
read80365	barcode80365	6
read80366	barcode80366	13
read80367	barcode80367	7
read80368	barcode80368	8
read80369	barcode80369	8
read80370	barcode80370	7
read80371	barcode80371	5
read80372	barcode80372	7
read80373	barcode80373	5
read80374	barcode80374	5
read80375	barcode80375	6
read80376	barcode80376	3
read80377	barcode80377	5
read80378	barcode80378	7
read80379	barcode80379	3
read80380	barcode80380	7
read80381	barcode80381	4
read80382	barcode80382	4
read80383	barcode80383	4
read80384	barcode80384	6
read80385	barcode80385	8
read80386	barcode80386	9
read80387	barcode80387	9
read80388	barcode80388	7
read80389	barcode80389	5
read80390	barcode80390	5
read80391	barcode80391	6
read80392	barcode80392	4
read80393	barcode80393	9
read80394	barcode80394	7
read80395	barcode80395	8
read80396	barcode80396	9
read80397	barcode80397	6
read80398	barcode80398	10
read80399	barcode80399	10
read80400	barcode80400	7
read80401	barcode80401	3
read80402	barcode80402	5
read80403	barcode80403	6
read80404	barcode80404	7
read80405	barcode80405	6
read80406	barcode80406	10
read80407	barcode80407	5
read80408	barcode80408	7
read80409	barcode80409	6
read80410	barcode80410	7
read80411	barcode80411	7
read80412	barcode80412	10
read80413	barcode80413	7
read80414	barcode80414	3
read80415	barcode80415	9
read80416	barcode80416	13
read80417	barcode80417	4
read80418	barcode80418	6
read80419	barcode80419	8
read80420	barcode80420	3
read80421	barcode80421	5
read80422	barcode80422	6
read80423	barcode80423	8
read80424	barcode80424	7
read80425	barcode80425	3
read80426	barcode80426	6
read80427	barcode80427	9
read80428	barcode80428	9
